Date,StrategyReturn,SelectedPortfolios,CumulativeValue
2010-10-12,0.0128,"ME2 BM5, BIG HiBM, ME1 BM3, SMALL HiBM, ME2 BM3",1.0128
2010-10-13,-0.0021199999999999995,"ME3 BM5, ME2 BM4, ME4 BM3, ME2 BM5, ME2 BM2",1.0106528639999999
2010-10-14,-0.0025800000000000003,"ME2 BM5, SMALL LoBM, ME3 BM5, ME2 BM3, SMALL HiBM",1.00804537961088
2010-10-15,0.013140000000000002,"BIG HiBM, ME2 BM5, ME2 BM2, ME2 BM4, ME2 BM1",1.0212910958989667
2010-10-18,-0.02202,"ME2 BM1, ME1 BM4, SMALL HiBM, ME3 BM5, ME2 BM5",0.9988022659672714
2010-10-19,0.00954,"SMALL LoBM, BIG HiBM, ME2 BM1, ME1 BM3, ME2 BM5",1.0083308395845993
2010-10-20,-0.0054199999999999995,"ME2 BM2, ME1 BM4, SMALL LoBM, ME1 BM3, ME2 BM1",1.0028656864340508
2010-10-21,0.007020000000000001,"ME2 BM3, ME2 BM1, ME3 BM4, ME2 BM5, ME2 BM2",1.009905803552818
2010-10-22,0.00568,"SMALL HiBM, ME1 BM3, ME3 BM3, ME2 BM5, ME1 BM4",1.0156420685169978
2010-10-25,-0.0026,"ME3 BM1, ME2 BM1, ME3 BM3, ME2 BM3, ME1 BM3",1.0130013991388536
2010-10-26,-0.00458,"ME5 BM4, ME4 BM5, ME1 BM3, SMALL LoBM, ME1 BM4",1.0083618527307976
2010-10-27,-0.004519999999999999,"ME3 BM5, ME3 BM4, ME2 BM2, ME2 BM5, ME2 BM4",1.0038040571564544
2010-10-28,0.0035199999999999997,"SMALL HiBM, ME1 BM4, ME2 BM5, ME1 BM2, ME3 BM4",1.007337447437645
2010-10-29,-0.005899999999999999,"ME1 BM4, ME2 BM1, ME3 BM3, ME1 BM3, ME4 BM4",1.0013941564977629
2010-11-01,0.02276,"ME2 BM1, ME1 BM3, ME1 BM4, ME1 BM2, ME2 BM4",1.024185887499652
2010-11-02,0.0047799999999999995,"ME2 BM3, ME2 BM5, ME2 BM1, ME1 BM4, SMALL LoBM",1.0290814960419001
2010-11-03,0.026840000000000003,"ME2 BM5, ME1 BM4, ME1 BM2, ME2 BM1, ME1 BM3",1.0567020433956646
2010-11-04,0.00496,"ME2 BM5, SMALL LoBM, ME2 BM3, ME1 BM4, ME3 BM5",1.0619432855309072
2010-11-05,-0.00054,"ME1 BM4, ME2 BM5, BIG HiBM, ME1 BM3, ME3 BM5",1.0613698361567205
2010-11-08,-0.0111,"ME2 BM3, ME1 BM3, ME2 BM2, ME2 BM5, ME3 BM2",1.049588630975381
2010-11-09,0.0108,"ME2 BM1, ME2 BM5, SMALL LoBM, ME1 BM4, ME4 BM4",1.060924188189915
2010-11-10,-0.00516,"ME1 BM4, ME2 BM5, ME2 BM3, ME3 BM5, SMALL LoBM",1.0554498193788548
2010-11-11,-0.01612,"ME1 BM4, ME1 BM2, ME1 BM3, SMALL HiBM, ME3 BM5",1.0384359682904676
2010-11-12,0.0010799999999999998,"ME1 BM3, ME1 BM4, ME2 BM3, ME2 BM5, ME1 BM2",1.0395574791362212
2010-11-15,-0.019780000000000002,"ME2 BM5, ME1 BM4, SMALL LoBM, ME2 BM3, ME2 BM2",1.0189950321989067
