Date,StrategyReturn,SelectedPortfolios,CumulativeValue
2016-12-01,0.0055884,"ME4 BM2, SMALL HiBM, ME2 BM5, ME2 BM3, ME1 BM3",1.0055884
2017-01-01,0.016626400000000003,"ME1 BM4, ME4 BM5, ME3 BM5, ME5 BM2, ME2 BM4",1.02230771497376
2017-02-01,0.0008309999999999998,"ME3 BM4, ME3 BM3, ME4 BM3, ME5 BM3, ME5 BM2",1.0231572526849033
2017-03-01,0.0099958,"ME2 BM1, SMALL HiBM, ME4 BM3, ME3 BM2, ME3 BM4",1.033384527951291
2017-04-01,-0.013286999999999998,"ME5 BM3, ME1 BM4, SMALL HiBM, SMALL LoBM, ME2 BM1",1.0196539477284021
2017-05-01,0.0429134,"SMALL HiBM, ME1 BM4, ME4 BM5, ME2 BM1, ME2 BM3",1.06341076544885
2017-06-01,0.0119496,"ME5 BM3, ME4 BM2, ME5 BM4, SMALL HiBM, ME2 BM4",1.0761180987316574
2017-07-01,-0.0021813999999999987,"BIG LoBM, BIG HiBM, ME5 BM2, ME4 BM1, ME4 BM5",1.0737706547110841
2017-08-01,0.054308800000000004,"ME4 BM2, ME4 BM3, SMALL LoBM, SMALL HiBM, ME3 BM1",1.1320858504436575
2017-09-01,0.0224732,"ME4 BM3, ME2 BM2, BIG HiBM, ME3 BM3, ME5 BM3",1.157527442177848
2017-10-01,0.0278916,"ME2 BM1, ME5 BM2, ME3 BM3, ME2 BM2, BIG HiBM",1.1898127345840959
2017-11-01,-0.0027133999999999995,"BIG LoBM, ME1 BM4, ME1 BM3, SMALL LoBM, ME2 BM3",1.1865842967100755
2017-12-01,0.036071,"SMALL LoBM, ME1 BM4, ME2 BM5, ME4 BM1, ME4 BM3",1.2293855788767045
2018-01-01,-0.037248199999999995,"ME3 BM2, SMALL LoBM, ME2 BM1, ME1 BM3, ME4 BM4",1.1835931789575893
2018-02-01,0.0090434,"ME4 BM1, ME3 BM3, ME2 BM2, SMALL HiBM, SMALL LoBM",1.1942968855121743
2018-03-01,0.0177434,"ME2 BM4, ME2 BM2, SMALL HiBM, ME2 BM5, ME1 BM4",1.215487772870571
2018-04-01,0.06931899999999999,"ME1 BM3, ME2 BM1, ME2 BM2, ME4 BM5, ME1 BM2",1.2997441697981862
2018-05-01,0.0013776,"ME2 BM4, ME3 BM2, ME5 BM4, ME1 BM3, ME3 BM3",1.3015346973665003
2018-06-01,0.017485,"ME1 BM2, ME2 BM2, ME2 BM3, ME2 BM1, ME2 BM4",1.3242920315499536
2018-07-01,0.028823599999999998,"ME5 BM4, ME4 BM1, ME5 BM2, ME1 BM4, SMALL HiBM",1.3624628953505367
2018-08-01,-0.0208784,"ME1 BM3, BIG LoBM, ME2 BM2, ME2 BM3, ME3 BM5",1.3340168500362501
2018-09-01,-0.09744660000000001,"ME5 BM2, ME2 BM1, SMALL LoBM, ME4 BM5, ME3 BM4",1.2040214436575076
2018-10-01,0.004161000000000001,"ME4 BM4, ME3 BM2, ME2 BM5, ME4 BM1, SMALL HiBM",1.2090313768845666
2018-11-01,-0.109295,"ME4 BM2, ME3 BM2, BIG LoBM, ME1 BM3, ME2 BM4",1.076890292547968
2018-12-01,0.110201,"ME2 BM5, BIG HiBM, ME3 BM2, ME5 BM3, ME4 BM1",1.1955646796770465
2019-01-01,0.0584808,"SMALL LoBM, ME1 BM2, ME4 BM3, ME3 BM1, ME2 BM3",1.2654822585963037
