Date,StrategyReturn,SelectedPortfolios,CumulativeValue
2016-12-01,0.014316,"ME4 BM5, ME4 BM2, BIG HiBM, ME3 BM5, ME5 BM4",1.014316
2017-01-01,0.025398999999999998,"ME1 BM4, ME1 BM2, ME4 BM3, ME5 BM2, BIG HiBM",1.040078612084
2017-02-01,-0.0073754,"BIG HiBM, ME2 BM3, ME3 BM4, ME4 BM3, ME2 BM2",1.0324076162884357
2017-03-01,0.014386200000000002,"ME2 BM1, ME5 BM2, ME3 BM2, ME1 BM2, ME4 BM3",1.0472600387378843
2017-04-01,-0.0192866,"ME3 BM4, ME2 BM4, ME5 BM4, SMALL HiBM, ME2 BM1",1.0270619532747622
2017-05-01,0.0314548,"ME5 BM4, SMALL HiBM, ME4 BM5, ME3 BM4, ME3 BM5",1.0593679816026291
2017-06-01,0.0183782,"ME2 BM4, ME5 BM4, BIG LoBM, ME4 BM5, ME4 BM3",1.0788372582421184
2017-07-01,0.0009532000000000009,"BIG HiBM, ME5 BM4, ME4 BM1, BIG LoBM, ME2 BM1",1.079865605916675
2017-08-01,0.038568200000000004,"ME4 BM1, ME5 BM4, ME5 BM2, ME2 BM2, ME4 BM5",1.1215140785787905
2017-09-01,0.017987600000000003,"ME4 BM3, BIG HiBM, ME1 BM2, ME4 BM5, ME3 BM5",1.1416874252186344
2017-10-01,0.033534400000000006,"BIG HiBM, ME5 BM2, ME4 BM5, SMALL HiBM, BIG LoBM",1.179973228010886
2017-11-01,0.0032354000000000003,"ME1 BM4, ME4 BM2, ME5 BM4, ME4 BM1, ME4 BM3",1.1837909133927926
2017-12-01,0.037205,"ME4 BM1, ME3 BM1, ME1 BM4, SMALL LoBM, ME2 BM4",1.2278338543255713
2018-01-01,-0.03648359999999999,"SMALL LoBM, ME2 BM1, ME3 BM2, ME4 BM5, ME2 BM4",1.183038055117899
2018-02-01,0.008666,"ME4 BM1, ME3 BM1, SMALL LoBM, SMALL HiBM, BIG LoBM",1.1932902629035507
2018-03-01,0.0085112,"ME1 BM4, ME2 BM4, ME2 BM2, SMALL HiBM, BIG HiBM",1.2034465949891755
2018-04-01,0.071443,"SMALL LoBM, ME1 BM4, ME1 BM3, ME5 BM4, ME2 BM3",1.289424430074987
2018-05-01,0.0071522,"ME1 BM3, ME1 BM4, ME3 BM2, ME3 BM3, ME2 BM5",1.2986466514837693
